City ID,City,State,Country,Region,Market
457,Bognor Regis,England,United Kingdom,Northern Europe,Europe
458,Bogor,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific
459,Bogotá,Bogota,Colombia,South America,LATAM
460,Boise,Idaho,United States,Western US,USCA
461,Bokaro,Jharkhand,India,Southern Asia,Asia Pacific
462,Boksburg,Gauteng,South Africa,Southern Africa,Africa
463,Bolingbrook,Illinois,United States,Central US,USCA
464,Bolívar,Bolivar,Venezuela,South America,LATAM
465,Bologna,Emilia-Romagna,Italy,Southern Europe,Europe
466,Bolton,England,United Kingdom,Northern Europe,Europe
467,Bolu,Bolu,Turkey,Western Asia,Asia Pacific
468,Bolzano,Trentino-Alto Adige,Italy,Southern Europe,Europe
469,Bom Jesus da Lapa,Bahia,Brazil,South America,LATAM
470,Bonao,Monseñor Nouel,Dominican Republic,Caribbean,LATAM
471,Bondy,Ile-de-France,France,Western Europe,Europe
472,Bonn,North Rhine-Westphalia,Germany,Western Europe,Europe
473,Bonneuil-sur-Marne,Ile-de-France,France,Western Europe,Europe
474,Borazjan,Bushehr,Iran,Southern Asia,Asia Pacific
475,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
476,Borken,North Rhine-Westphalia,Germany,Western Europe,Europe
477,Bornova,Izmir,Turkey,Western Asia,Asia Pacific
478,Borujerd,Lorestan,Iran,Southern Asia,Asia Pacific
479,Boscoreale,Campania,Italy,Southern Europe,Europe
480,Bossier City,Louisiana,United States,Southern US,USCA
481,Botosani,Botosani,Romania,Eastern Europe,Europe
482,Botshabelo,Free State,South Africa,Southern Africa,Africa
483,Bottrop,North Rhine-Westphalia,Germany,Western Europe,Europe
484,Bouake,Vallee Du Bandama,Cote d'Ivoire,Western Africa,Africa
485,Boulogne-Billancourt,Ile-de-France,France,Western Europe,Europe
486,Boulogne-sur-Mer,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
487,Bourg-en-Bresse,Auvergne-Rhône-Alpes,France,Western Europe,Europe
488,Bourges,Centre-Val de Loire,France,Western Europe,Europe
489,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,France,Western Europe,Europe
490,Bournemouth,England,United Kingdom,Northern Europe,Europe
491,Bowling Green,Kentucky,United States,Southern US,USCA
492,Bowling Green,Ohio,United States,Eastern US,USCA
493,Boynton Beach,Florida,United States,Southern US,USCA
494,Bozeman,Montana,United States,Western US,USCA
495,Bracknell,England,United Kingdom,Northern Europe,Europe
496,Bradford,England,United Kingdom,Northern Europe,Europe
497,Braga,Braga,Portugal,Southern Europe,Europe
498,Bragança Paulista,São Paulo,Brazil,South America,LATAM
499,Brahmapur,Odisha,India,Southern Asia,Asia Pacific
500,Braila,Braila,Romania,Eastern Europe,Europe
501,Brampton,Ontario,Canada,Canada,USCA
502,Brandenburg,Brandenburg,Germany,Western Europe,Europe
503,Brantford,Ontario,Canada,Canada,USCA
504,Brasília,Federal District,Brazil,South America,LATAM
505,Brasov,Brasov,Romania,Eastern Europe,Europe
506,Bratsk,Irkutsk,Russia,Eastern Europe,Europe
507,Breda,North Brabant,Netherlands,Western Europe,Europe
508,Bremen,Bremen,Germany,Western Europe,Europe
509,Bremerhaven,Bremen,Germany,Western Europe,Europe
510,Brentwood,California,United States,Western US,USCA
511,Brescia,Lombardy,Italy,Southern Europe,Europe
512,Bressuire,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
513,Brest,Brest,Belarus,Eastern Europe,Europe
514,Brest,Brittany,France,Western Europe,Europe
515,Bridgeton,New Jersey,United States,Eastern US,USCA
516,Bridgetown,Saint Michael,Barbados,Caribbean,LATAM
517,Brighton,England,United Kingdom,Northern Europe,Europe
518,Brikama,Western,The Gambia,Western Africa,Africa
519,Brindisi,Apulia,Italy,Southern Europe,Europe
520,Brisbane,Queensland,Australia,Oceania,Asia Pacific
521,Bristol,Connecticut,United States,Eastern US,USCA
522,Bristol,England,United Kingdom,Northern Europe,Europe
523,Bristol,Tennessee,United States,Southern US,USCA
524,Briton Ferry,Wales,United Kingdom,Northern Europe,Europe
525,Brive-la-Gaillarde,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
526,Broken Arrow,Oklahoma,United States,Central US,USCA
527,Broken Hill,New South Wales,Australia,Oceania,Asia Pacific
528,Bron,Auvergne-Rhône-Alpes,France,Western Europe,Europe
529,Broomfield,Colorado,United States,Western US,USCA
530,Brownsville,Texas,United States,Central US,USCA
531,Bruges,West Flanders,Belgium,Western Europe,Europe
532,Brumado,Bahia,Brazil,South America,LATAM
533,Brussels,Brussels,Belgium,Western Europe,Europe
534,Bryan,Texas,United States,Central US,USCA
535,Bryansk,Bryansk,Russia,Eastern Europe,Europe
536,Bry-sur-Marne,Ile-de-France,France,Western Europe,Europe
537,Buca,Izmir,Turkey,Western Asia,Asia Pacific
538,Bucaramanga,Santander,Colombia,South America,LATAM
539,Bucheon,Gyeonggi,South Korea,Eastern Asia,Asia Pacific
540,Budapest,Budapest,Hungary,Eastern Europe,Europe
541,Budënnovsk,Stavropol',Russia,Eastern Europe,Europe
542,Buenos Aires,Buenos Aires,Argentina,South America,LATAM
543,Buffalo,New York,United States,Eastern US,USCA
544,Buffalo Grove,Illinois,United States,Central US,USCA
545,Bujumbura,Bujumbura-Mairie,Burundi,Eastern Africa,Africa
546,Bukavu,South Kivu,Democratic Republic of the Congo,Central Africa,Africa
547,Bulawayo,Bulawayo,Zimbabwe,Eastern Africa,Africa
548,Bullhead City,Arizona,United States,Western US,USCA
549,Bunbury,Western Australia,Australia,Oceania,Asia Pacific
550,Bundaberg,Queensland,Australia,Oceania,Asia Pacific
551,Bur Sudan,Red Sea,Sudan,North Africa,Africa
552,Burbank,California,United States,Western US,USCA
553,Burgas,Burgas,Bulgaria,Eastern Europe,Europe
554,Burgos,Castile and León,Spain,Southern Europe,Europe
555,Buriticupu,Maranhão,Brazil,South America,LATAM
556,Burlington,Iowa,United States,Central US,USCA
557,Burlington,North Carolina,United States,Southern US,USCA
558,Burlington,Ontario,Canada,Canada,USCA
559,Burlington,Vermont,United States,Eastern US,USCA
560,Burnaby,British Columbia,Canada,Canada,USCA
561,Burnie,Tasmania,Australia,Oceania,Asia Pacific
562,Burnley,England,United Kingdom,Northern Europe,Europe
563,Bursa,Bursa,Turkey,Western Asia,Asia Pacific
564,Bury,England,United Kingdom,Northern Europe,Europe
565,Busan,Busan,South Korea,Eastern Asia,Asia Pacific
566,Busto Arsizio,Lombardy,Italy,Southern Europe,Europe
567,Butare,Southern,Rwanda,Eastern Africa,Africa
568,Buyukcekmece,Istanbul,Turkey,Western Asia,Asia Pacific
569,Buzau,Buzau,Romania,Eastern Europe,Europe
570,Bytom,Silesia,Poland,Eastern Europe,Europe
571,Cabimas,Zulia,Venezuela,South America,LATAM
572,Cabo de Santo Agostinho,Pernambuco,Brazil,South America,LATAM
573,Cabo Frio,Rio de Janeiro,Brazil,South America,LATAM
574,Caçador,Santa Catarina,Brazil,South America,LATAM
575,Cachan,Ile-de-France,France,Western Europe,Europe
576,Cadereyta,Nuevo León,Mexico,Central America,LATAM
577,Caen,Normandy,France,Western Europe,Europe
578,Cagliari,Sardinia,Italy,Southern Europe,Europe
579,Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
580,Cagua,Aragua,Venezuela,South America,LATAM
581,Cainta,Calabarzon,Philippines,Southeastern Asia,Asia Pacific
582,Cairns,Queensland,Australia,Oceania,Asia Pacific
583,Cairo,Al Qahirah,Egypt,North Africa,Africa
584,Cajamarca,Cajamarca,Peru,South America,LATAM
585,Cajazeiras,Paraíba,Brazil,South America,LATAM
586,Calabar,Cross River,Nigeria,Western Africa,Africa
587,Calabozo,Guárico,Venezuela,South America,LATAM
588,Calais,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
589,Calama,Antofagasta,Chile,South America,LATAM
590,Calamba,Calabarzon,Philippines,Southeastern Asia,Asia Pacific
591,Caldwell,Idaho,United States,Western US,USCA
592,Calgary,Alberta,Canada,Canada,USCA
593,Callao,Callao,Peru,South America,LATAM
594,Caloocan,National Capital,Philippines,Southeastern Asia,Asia Pacific
595,Caloundra,Queensland,Australia,Oceania,Asia Pacific
596,Caluire-et-Cuire,Auvergne-Rhône-Alpes,France,Western Europe,Europe
597,Camaçari,Bahia,Brazil,South America,LATAM
598,Camagüey,Camagüey,Cuba,Caribbean,LATAM
599,Camaragibe,Pernambuco,Brazil,South America,LATAM
600,Camarillo,California,United States,Western US,USCA
601,Cambé,Parana,Brazil,South America,LATAM
602,Cambrai,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
603,Cambridge,England,United Kingdom,Northern Europe,Europe
604,Cambridge,Massachusetts,United States,Eastern US,USCA
605,Cambridge,Waikato,New Zealand,Oceania,Asia Pacific
606,Camocim,Ceará,Brazil,South America,LATAM
607,Campeche,Campeche,Mexico,Central America,LATAM
608,Campina Grande,Paraíba,Brazil,South America,LATAM
609,Campo Grande,Mato Grosso do Sul,Brazil,South America,LATAM
610,Campo Limpo Paulista,São Paulo,Brazil,South America,LATAM
611,Can Tho,T?nh C?n Th?,Vietnam,Southeastern Asia,Asia Pacific
612,Canakkale,Canakkale,Turkey,Western Asia,Asia Pacific
613,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific
614,Cancún,Quintana Roo,Mexico,Central America,LATAM
615,Cangzhou,Hebei,China,Eastern Asia,Asia Pacific
616,Cankaya,Ankara,Turkey,Western Asia,Asia Pacific
617,Cannes,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
618,Canoas,Rio Grande do Sul,Brazil,South America,LATAM
619,Canton,Michigan,United States,Central US,USCA
620,Capannori,Tuscany,Italy,Southern Europe,Europe
621,Cape Coast,Central,Ghana,Western Africa,Africa
622,Cape Town,Western Cape,South Africa,Southern Africa,Africa
623,Capelle aan den IJssel,South Holland,Netherlands,Western Europe,Europe
624,Capua,Campania,Italy,Southern Europe,Europe
625,Caracas,Distrito Capital,Venezuela,South America,LATAM
626,Caraguatatuba,São Paulo,Brazil,South America,LATAM
627,Carapicuíba,São Paulo,Brazil,South America,LATAM
628,Carcassonne,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
629,Cárdenas,Matanzas,Cuba,Caribbean,LATAM
630,Cardiff,Wales,United Kingdom,Northern Europe,Europe
631,Carlisle,England,United Kingdom,Northern Europe,Europe
632,Carlsbad,New Mexico,United States,Western US,USCA
633,Carol Stream,Illinois,United States,Central US,USCA
634,Carora,Lara,Venezuela,South America,LATAM
635,Carpentras,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
636,Carpi,Emilia-Romagna,Italy,Southern Europe,Europe
637,Carquefou,Pays de la Loire,France,Western Europe,Europe
638,Carrara,Tuscany,Italy,Southern Europe,Europe
639,Carrefour,Ouest,Haiti,Caribbean,LATAM
640,Carrollton,Texas,United States,Central US,USCA
641,Cartagena,Bolívar,Colombia,South America,LATAM
642,Cartagena,Murcia,Spain,Southern Europe,Europe
643,Cartago,Valle del Cauca,Colombia,South America,LATAM
644,Cártama,Andalusía,Spain,Southern Europe,Europe
645,Carvin,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe
646,Cary,North Carolina,United States,Southern US,USCA
647,Casablanca,Grand Casablanca,Morocco,North Africa,Africa
648,Caserta,Campania,Italy,Southern Europe,Europe
649,Casoria,Campania,Italy,Southern Europe,Europe
650,Cassilândia,Mato Grosso do Sul,Brazil,South America,LATAM
651,Castanhal,Pará,Brazil,South America,LATAM
652,Castellammare di Stabia,Campania,Italy,Southern Europe,Europe
653,Castelldefels,Catalonia,Spain,Southern Europe,Europe
654,Castelnau-le-Lez,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
655,Castres,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
656,Castrop-Rauxel,North Rhine-Westphalia,Germany,Western Europe,Europe
657,Catalão,Goiás,Brazil,South America,LATAM
658,Catanduva,São Paulo,Brazil,South America,LATAM
659,Catania,Sicily,Italy,Southern Europe,Europe
660,Catia La Mar,Vargas,Venezuela,South America,LATAM
661,Caucaia,Ceará,Brazil,South America,LATAM
662,Cavaillon,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe
663,Caxias do Sul,Rio Grande do Sul,Brazil,South America,LATAM
664,Cayenne,Französisch-Guayana,French Guiana,South America,LATAM
665,Cedar Hill,Texas,United States,Central US,USCA
666,Cedar Rapids,Iowa,United States,Central US,USCA
667,Celaya,Guanajuato,Mexico,Central America,LATAM
668,Celle,Lower Saxony,Germany,Western Europe,Europe
669,Centurion,Gauteng,South Africa,Southern Africa,Africa
670,Cercola,Campania,Italy,Southern Europe,Europe
671,Cergy,Ile-de-France,France,Western Europe,Europe
672,Cerignola,Apulia,Italy,Southern Europe,Europe
673,Cesena,Emilia-Romagna,Italy,Southern Europe,Europe
674,Cessnock,New South Wales,Australia,Oceania,Asia Pacific
675,Cestas,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
676,Ceuta,Ceuta,Spain,Southern Europe,Europe
677,Ceyhan,Adana,Turkey,Western Asia,Asia Pacific
678,Chaguanas,Chaguanas,Trinidad and Tobago,Caribbean,LATAM
679,Chalinze,Pwani,Tanzania,Eastern Africa,Africa
680,Chalus,Mazandaran,Iran,Southern Asia,Asia Pacific
681,Champaign,Illinois,United States,Central US,USCA
682,Champigny-sur-Marne,Ile-de-France,France,Western Europe,Europe
683,Chandigarh,Chandigarh,India,Southern Asia,Asia Pacific
684,Chandler,Arizona,United States,Western US,USCA
685,Changchun,Jilin,China,Eastern Asia,Asia Pacific
686,Changde,Hunan,China,Eastern Asia,Asia Pacific
687,Changsha,Hunan,China,Eastern Asia,Asia Pacific
688,Changshu,Jiangsu,China,Eastern Asia,Asia Pacific
689,Changwon,Gyeongsangnam,South Korea,Eastern Asia,Asia Pacific
690,Changzhi,Shanxi,China,Eastern Asia,Asia Pacific
691,Changzhou,Jiangsu,China,Eastern Asia,Asia Pacific
692,Chaohu,Anhui,China,Eastern Asia,Asia Pacific
693,Chaoyang,Jilin,China,Eastern Asia,Asia Pacific
694,Chaoyang,Liaoning,China,Eastern Asia,Asia Pacific
695,Chaozhou,Guangdong,China,Eastern Asia,Asia Pacific
696,Chapecó,Santa Catarina,Brazil,South America,LATAM
697,Chapel Allerton,England,United Kingdom,Northern Europe,Europe
698,Chapel Hill,North Carolina,United States,Southern US,USCA
699,Charallave,Miranda,Venezuela,South America,LATAM
700,Charleroi,Hainaut,Belgium,Western Europe,Europe
701,Charlotte,North Carolina,United States,Southern US,USCA
702,Charlottesville,Virginia,United States,Southern US,USCA
703,Chartres,Centre-Val de Loire,France,Western Europe,Europe
704,Chatham,England,United Kingdom,Northern Europe,Europe
705,Chatou,Ile-de-France,France,Western Europe,Europe
706,Chattanooga,Tennessee,United States,Southern US,USCA
707,Chaumont,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
708,Chaville,Ile-de-France,France,Western Europe,Europe
709,Chelles,Ile-de-France,France,Western Europe,Europe
710,Chelmsford,England,United Kingdom,Northern Europe,Europe
711,Cheltenham,England,United Kingdom,Northern Europe,Europe
712,Chelyabinsk,Chelyabinsk,Russia,Eastern Europe,Europe
713,Chemnitz,Saxony,Germany,Western Europe,Europe
714,Chengdu,Sichuan,China,Eastern Asia,Asia Pacific
715,Chengjiang,Jiangsu,China,Eastern Asia,Asia Pacific
716,Chennai,Tamil Nadu,India,Southern Asia,Asia Pacific
717,Chenzhou,Hunan,China,Eastern Asia,Asia Pacific
718,Cheonan,South Chungcheong,South Korea,Eastern Asia,Asia Pacific
719,Cherbourg-Octeville,Normandy,France,Western Europe,Europe
720,Cherkasy,Cherkasy,Ukraine,Eastern Europe,Europe
721,Chernihiv,Chernihiv,Ukraine,Eastern Europe,Europe
722,Chesapeake,Virginia,United States,Southern US,USCA
723,Cheshunt,England,United Kingdom,Northern Europe,Europe
724,Chester,England,United Kingdom,Northern Europe,Europe
725,Chester,Pennsylvania,United States,Eastern US,USCA
726,Chesterfield,England,United Kingdom,Northern Europe,Europe
727,Chetumal,Quintana Roo,Mexico,Central America,LATAM
728,Chevilly-Larue,Ile-de-France,France,Western Europe,Europe
729,Cheyenne,Wyoming,United States,Western US,USCA
730,Chicago,Illinois,United States,Central US,USCA
731,Chiclana de la Frontera,Andalusía,Spain,Southern Europe,Europe
732,Chiclayo,Lambayeque,Peru,South America,LATAM
733,Chico,California,United States,Western US,USCA
734,Chieti,Abruzzi,Italy,Southern Europe,Europe
735,Chifeng,Inner Mongolia,China,Eastern Asia,Asia Pacific
736,Chigasaki,Kanagawa,Japan,Eastern Asia,Asia Pacific
737,Chihuahua,Chihuahua,Mexico,Central America,LATAM
738,Chililabombwe,Copperbelt,Zambia,Eastern Africa,Africa
739,Chillán,Biobio,Chile,South America,LATAM
740,Chilly-Mazarin,Ile-de-France,France,Western Europe,Europe
741,Chilpancingo,Guerrero,Mexico,Central America,LATAM
742,Chimaltenango,Chimaltenango,Guatemala,Central America,LATAM
743,Chimbote,Ancash,Peru,South America,LATAM
744,Chimoio,Manica,Mozambique,Eastern Africa,Africa
745,Chinandega,Chinandega,Nicaragua,Central America,LATAM
746,Chinautla,Guatemala,Guatemala,Central America,LATAM
747,Chincha Alta,Ica,Peru,South America,LATAM
748,Chingola,Copperbelt,Zambia,Eastern Africa,Africa
749,Chioggia,Veneto,Italy,Southern Europe,Europe
750,Chipata,Eastern,Zambia,Eastern Africa,Africa
751,Chisinau,Chisinau,Moldova,Eastern Europe,Europe
752,Chittagong,Chittagong,Bangladesh,Southern Asia,Asia Pacific
753,Chitungwiza,Harare,Zimbabwe,Eastern Africa,Africa
754,Choisy-le-Roi,Ile-de-France,France,Western Europe,Europe
755,Cholet,Pays de la Loire,France,Western Europe,Europe
756,Choloma,Cortés,Honduras,Central America,LATAM
757,Cholula,Puebla,Mexico,Central America,LATAM
758,Choluteca,Choluteca,Honduras,Central America,LATAM
759,Chongqing,Chongqing,China,Eastern Asia,Asia Pacific
760,Chorzow,Silesia,Poland,Eastern Europe,Europe
761,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific
762,Chula Vista,California,United States,Western US,USCA
763,Chuncheon,Gangwon,South Korea,Eastern Asia,Asia Pacific
764,Cidade Ocidental,Goiás,Brazil,South America,LATAM
765,Ciego de Ávila,Ciego de Ávila,Cuba,Caribbean,LATAM
766,Ciénaga,Magdalena,Colombia,South America,LATAM
767,Cienfuegos,Cienfuegos,Cuba,Caribbean,LATAM
768,Cincinnati,Ohio,United States,Eastern US,USCA
769,Cinisello Balsamo,Lombardy,Italy,Southern Europe,Europe
770,Cipolletti,Río Negro,Argentina,South America,LATAM
771,Cirebon,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific
772,Citrus Heights,California,United States,Western US,USCA
773,Ciudad del Carmen,Campeche,Mexico,Central America,LATAM
774,Civitavecchia,Lazio,Italy,Southern Europe,Europe
775,Cizre,Sirnak,Turkey,Western Asia,Asia Pacific
776,Clacton-on-Sea,England,United Kingdom,Northern Europe,Europe
777,Clamart,Ile-de-France,France,Western Europe,Europe
778,Clarksville,Tennessee,United States,Southern US,USCA
779,Clermont-Ferrand,Auvergne,France,Western Europe,Europe
780,Cleveland,Ohio,United States,Eastern US,USCA
781,Clichy,Ile-de-France,France,Western Europe,Europe
782,Clichy-sous-Bois,Ile-de-France,France,Western Europe,Europe
783,Clifton,New Jersey,United States,Eastern US,USCA
784,Clinton,Maryland,United States,Eastern US,USCA
785,Clovis,New Mexico,United States,Western US,USCA
786,Cluj-Napoca,Cluj,Romania,Eastern Europe,Europe
787,Cluses,Auvergne-Rhône-Alpes,France,Western Europe,Europe
788,Clydach,Wales,United Kingdom,Northern Europe,Europe
789,Coacalco,México,Mexico,Central America,LATAM
790,Coachella,California,United States,Western US,USCA
791,Coari,Amazonas,Brazil,South America,LATAM
792,Coatzacoalcos,Veracruz,Mexico,Central America,LATAM
793,Cochabamba,Cochabamba,Bolivia,South America,LATAM
794,Coffs Harbour,New South Wales,Australia,Oceania,Asia Pacific
795,Cognac,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe
796,Coimbatore,Tamil Nadu,India,Southern Asia,Asia Pacific
797,Coimbra,Coimbra,Portugal,Southern Europe,Europe
798,Colchester,England,United Kingdom,Northern Europe,Europe
799,Colima,Colima,Mexico,Central America,LATAM
800,College Station,Texas,United States,Central US,USCA
801,Colmar,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe
802,Cologne,North Rhine-Westphalia,Germany,Western Europe,Europe
803,Colombes,Ile-de-France,France,Western Europe,Europe
804,Colombo,Parana,Brazil,South America,LATAM
805,Colombo,Western,Sri Lanka,Southern Asia,Asia Pacific
806,Colomiers,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe
807,Colón,Colón,Panama,Central America,LATAM
808,Colorado Springs,Colorado,United States,Western US,USCA
